id,name,kind,latitude,longitude,belong_to
8504,escola superior madre celeste,instituition,,,3124
8505,instituto brasiliense de direito publico,instituition,,,2217
8506,mississippi state university,instituition,,,6667
8507,faculdade anhanguera de santa barbara,instituition,,,2280
8508,faculdade de sao vicente,instituition,,,2531
8509,faculdade de itapiranga,instituition,,,3017
8510,instituto de biofisica carlos chagas filho,instituition,,,2144
8511,faculdade de tecnologia de presidente prudente,instituition,,,2363
8512,faculdade de direito professor damasio de jesus,instituition,,,2151
8513,universidad de granada,instituition,,,2272
8514,universite du quebec a montreal,instituition,,,2277
8515,universidad de la republica,instituition,,,2279
8516,universite joseph fourier grenoble i,instituition,,,6410
8517,faculdade metropolitana de blumenau,instituition,,,2282
8518,faculdade de telemaco borba,instituition,,,4356
8519,faculdade de filosofia ciencias e letras santa marcelina,instituition,,,2788
8520,centro universitario facex,instituition,,,2290
8521,centro universitario do rio grande do norte,instituition,,,2290
8522,faculdade estacio de natal,instituition,,,2290
8523,universite toulouse iii paul sabatier,instituition,,,2305
8524,fundacao universidade de itauna,instituition,,,4411
8525,centro de ensino superior do amapa,instituition,,,2687
8526,instituto federal de educacao ciencia e tecnologia goiano,instituition,,,3535
8527,universidad de deusto,instituition,,,4815
8528,faculdade integrada de santa maria,instituition,,,2298
8529,centro universitario tupy,instituition,,,2418
8530,faculdade murialdo,instituition,,,2356
8531,centro universitario do triangulo,instituition,,,2347
8532,faculdade dom alberto,instituition,,,2977
8533,faculdade metodista de santa maria,instituition,,,2298
8534,centro universitario do sul de minas,instituition,,,2588
8535,centro universitario da cidade,instituition,,,2144
8536,faculdade de enfermagem nova esperanca,instituition,,,2299
8537,instituto federal de educacao ciencia e tecnologia do amapa,instituition,,,2687
8538,faculdade mauricio de nassau de joao pessoa,instituition,,,2299
8539,faculdade amadeus,instituition,,,2464
8540,faculdade luciano feijao,instituition,,,3203
8541,faculdade de enfermagem sao vicente de paula,instituition,,,2299
8542,faculdade paraibana,instituition,,,2299
8543,instituto federal de educacao ciencia e tecnologia do maranhao,instituition,,,2352
8544,faculdade social da bahia,instituition,,,2336
8545,faculdade de tecnologia de jundiai,instituition,,,2303
8546,fundacao visconde de cairu,instituition,,,2336
8547,institut national polytechnique de toulouse,instituition,,,2305
8548,centro de ensino superior de valenca,instituition,,,2307
8549,faculdade de ciencias medicas de minas gerais,instituition,,,2143
8550,faculdades integradas de cataguases,instituition,,,3279
8551,instituto superior de ciencias da saude,instituition,,,2143
8552,faculdade estacio de sa de belo horizonte,instituition,,,2143
8553,faculdade dinamica do vale do piranga,instituition,,,2309
8554,centro de pesquisas rene rachou,instituition,,,2143
8555,faculdade horizontina,instituition,,,2909
8556,faculdade de integracao do ensino superior do cone sul,instituition,,,2378
8557,faculdade do maranhao,instituition,,,2352
8558,faculdades integradas rui barbosa,instituition,,,2317
8559,faculdade de ciencias agrarias de andradina,instituition,,,2317
8560,faculdade de tecnologia de bauru,instituition,,,2392
8561,fundacao universidade federal da grande dourados,instituition,,,2319
8562,faculdade educacional de medianeira,instituition,,,2321
8563,faculdade cancao nova,instituition,,,3211
8564,faculdade de direito de ipatinga,instituition,,,2557
8565,faculdade de minas bh,instituition,,,2143
8566,faculdade de vicosa,instituition,,,2323
8567,centro de ensino superior de juiz de fora,instituition,,,2324
8568,faculdade de ciencias medicas e da saude de juiz de fora,instituition,,,2324
8569,faculdades integradas vianna junior,instituition,,,2324
9692,nova porteirinha,city,-15.803,-43.301,168
8570,faculdade vale do gorutuba,instituition,,,9692
8571,universidade santa ursula,instituition,,,2144
8572,universite de tours universite francois rabelais,instituition,,,4908
8573,universidade vale do rio doce,instituition,,,2568
8574,faculdade metodista granbery,instituition,,,2324
8575,instituto fernandes figueira,instituition,,,2144
8576,escola politecnica da usp,instituition,,,2151
8577,faculdade presidente antonio carlos,instituition,,,3395
8578,fundacao universidade federal do abc,instituition,,,2185
8579,centro universitario das faculdades associadas de ensino fae,instituition,,,2349
8580,escola superior de ensino helena antipoff,instituition,,,2330
8581,katholieke universiteit leuven,instituition,,,4205
8582,instituto nacional de traumatologia e ortopedia,instituition,,,2144
8583,escola nacional de saude publica,instituition,,,2144
8584,faculdade arthur sa earp neto,instituition,,,2476
8585,faculdade paraiso,instituition,,,2558
8586,faculdade internacional signorelli,instituition,,,2144
8587,instituto superior de ciencias humanas e sociais anisio teixeira,instituition,,,2558
8588,fundacao cesgranrio,instituition,,,2144
8589,instituto de engenharia nuclear,instituition,,,2144
8590,universidad central marta abreu de las villas,instituition,,,2335
8591,faculdade zacarias de goes,instituition,,,4648
8592,faculdade dois de julho,instituition,,,2336
8593,university of kansas,instituition,,,9679
8594,faculdade batista brasileira,instituition,,,2336
8595,faculdade evangelica de salvador,instituition,,,2336
8596,faculdades integradas ipitanga,instituition,,,3974
8597,faculdade mauricio de nassau de salvador,instituition,,,2336
8598,faculdade helio rocha,instituition,,,2336
8599,faculdade dom pedro ii,instituition,,,2336
8600,escola de engenharia de sao carlos usp,instituition,,,2197
8601,faculdade anhanguera de valinhos,instituition,,,3468
8602,instituto de ciencias da saude,instituition,,,2589
8603,faculdade sao salvador,instituition,,,2336
8604,faculdade energia de administracao e negocios,instituition,,,2340
8605,university of leeds,instituition,,,2415
8606,colegio santo inacio,instituition,,,2257
8607,faculdade tobias barreto,instituition,,,2464
8608,centro de energia nuclear na agricultura,instituition,,,2337
8609,faculdade integracao tiete,instituition,,,2514
8610,faculdade de administracao e artes de limeira,instituition,,,2229
8611,faculdade de agronomia e engenharia florestal de garca,instituition,,,3047
8612,faculdades integradas de ariquemes,instituition,,,5028
8613,faculdade de vinhedo,instituition,,,2692
8614,faculdade de tecnologia sao francisco,instituition,,,2620
8615,faculdade de tecnologia de botucatu,instituition,,,2149
8616,faculdade avantis,instituition,,,2704
8617,university of liverpool,instituition,,,4841
8618,universidade de paris i pantheon sorbonne,instituition,,,2225
8619,texas a&m university,instituition,,,9658
8620,faculdade de tecnologia em saude cieph,instituition,,,2340
8621,instituto blumenauense de ensino superior,instituition,,,2282
8622,university of warwick,instituition,,,7822
8623,faculdade dehoniana,instituition,,,2615
8624,faculdades integradas pitagoras,instituition,,,2589
8625,faculdade do noroeste de minas,instituition,,,2858
8626,universite de rennes i,instituition,,,6191
8627,faculdade presidente antonio carlos de uberlandia,instituition,,,2347
8628,faculdade pitagoras de uberlandia,instituition,,,2347
8629,faculdade da amazonia,instituition,,,3124
8630,centro universitario fundacao de ensino octavio bastos,instituition,,,2349
8631,instituto galileo de ensino superior,instituition,,,2350
8632,faculdade de saude ciencias humanas e tecnologicas do piaui,instituition,,,2350
8633,instituto federal de educacao ciencia e tecnologia do piaui,instituition,,,2350
8634,faculdade integral diferencial,instituition,,,2350
8635,fundacao universidade federal do piaui,instituition,,,2350
8636,instituto de ciencias juridicas e sociais professor camillo filho,instituition,,,2350
8637,instituto de ensino superior multiplo,instituition,,,4584
8638,escola superior aberta do brasil,instituition,,,2396
8639,faculdade atenas maranhense,instituition,,,2352
8640,delft university of technology,instituition,,,7269
8641,faculdade empresarial de chapeco,instituition,,,2715
8642,faculdade anhanguera de caxias do sul,instituition,,,2356
8643,faculdade anglo americano,instituition,,,3024
8644,north carolina state university,instituition,,,5571
8645,universidad nacional del litoral,instituition,,,9627
8646,universidad nacional de rosario,instituition,,,9627
8647,instituto cenecista de ensino superior de santo angelo,instituition,,,2456
8648,faculdade de tecnologia tecbrasil unidade porto alegre,instituition,,,2175
8649,faculdade antonio meneghetti,instituition,,,4469
8650,faculdade de educacao ciencias e artes dom bosco de monte aprazivel,instituition,,,2513
8651,faculdade de odontologia de bauru universidade de sao paulo,instituition,,,2392
8652,faculdades de dracena,instituition,,,3743
8653,faculdades integradas do vale do ribeira,instituition,,,3320
8654,faculdade de presidente prudente,instituition,,,2363
8655,centro de estudos superiores de londrina,instituition,,,2188
8656,faculdades integradas de santa fe do sul,instituition,,,2364
8657,faculdade de tecnologia de jales,instituition,,,2362
8658,instituto de educacao tecnologica,instituition,,,2143
8659,instituto municipal de ensino superior de sao manuel,instituition,,,2367
8660,seminario adventista latino americano de teologia,instituition,,,3327
8661,faculdade de teologia e ciencias humanas,instituition,,,2375
8662,faculdade especializada na area de saude do rio grande do sul,instituition,,,2375
8663,faculdades joao paulo ii,instituition,,,2375
8664,fundacao universidade de passo fundo,instituition,,,2375
8665,faculdade de tecnologia de alagoas,instituition,,,2377
8666,faculdade de tecnologia de itaquaquecetuba,instituition,,,5338
8667,faculdade sao vicente,instituition,,,3141
8668,instituto batista de ensino superior de alagoas,instituition,,,2377
8669,instituto federal de educacao ciencia e tecnologia de sergipe,instituition,,,2464
8670,faculdade alagoana de administracao,instituition,,,2377
8671,faculdades integradas helio alonso,instituition,,,2144
8672,faculdade norte paranaense,instituition,,,2188
8673,faculdade anglo americano de joao pessoa,instituition,,,2299
8674,faculdade de tecnologia de pindamonhangaba,instituition,,,3086
8675,faculdade senai de tecnologia mecatronica,instituition,,,2388
8676,faculdade de medicina de campos,instituition,,,2190
8677,hospital de reabilitacao de anomalias craniofaciais,instituition,,,2392
8678,faculdade de medicina de botucatu,instituition,,,2149
8679,faculdade de odontologia de bauru da universidade de sao paulo,instituition,,,2392
8680,faculdade de ciencias e tecnologia do maranhao,instituition,,,2892
8681,faculdades integradas antonio eufrasio de toledo de presidente prudente,instituition,,,2363
8682,faculdade de tecnologia de ourinhos,instituition,,,3012
8683,faculdade messianica,instituition,,,2151
8684,faculdade venda nova do imigrante,instituition,,,4772
8685,faculdade estacio de sa de vitoria,instituition,,,2243
8686,faculdade de tecnologia de aracatuba,instituition,,,2535
8687,faculdade maringa,instituition,,,2239
8688,universite de paris iii sorbonne nouvelle,instituition,,,2225
8689,rheinische friedrich wilhelms universitat bonn,instituition,,,3990
8690,faculdade de filosofia ciencias e letras de sao jose do rio pardo,instituition,,,3028
8691,albert ludwigs universitat freiburg,instituition,,,2334
8692,faculdade anchieta,instituition,,,2572
8693,faculdade estacio de sa de ourinhos,instituition,,,3012
8694,faculdade do clube nautico mogiano,instituition,,,2412
8695,faculdade metodo de sao paulo,instituition,,,2151
8696,university of colorado,instituition,,,6134
8697,faculdade cenecista de joinville,instituition,,,2418
8698,hospital dos servidores do estado do rio de janeiro,instituition,,,2144
8699,centro educacional objetivo,instituition,,,2251
8700,faculdade de direito de curitiba,instituition,,,2207
8701,instituto superior e centro educacional luterano bom jesus,instituition,,,2418
8702,faculdade guilherme guimbala,instituition,,,2418
8703,instituto de ensino superior santo antonio,instituition,,,2418
8704,university of arizona,instituition,,,2420
8705,faculdade unigran capital,instituition,,,2422
8706,faculdades magsul,instituition,,,3020
8707,faculdade estacio de sa de campo grande,instituition,,,2422
8708,colegio dom bosco,instituition,,,2207
8709,fundacao universidade do estado de santa catarina,instituition,,,2340
8710,faculdade sinergia,instituition,,,6026
8711,karlsruher institut fur technologie,instituition,,,2682
8712,faculdade senai de tecnologia ambiental,instituition,,,2572
8713,fundacao universidade federal de sergipe,instituition,,,5313
8714,faculdade de pato branco,instituition,,,3129
8715,universite sorbonne nouvelle paris 3,instituition,,,2225
8716,faculdade de jose bonifacio,instituition,,,3417
8717,faculdades integradas urubupunga,instituition,,,2539
8718,faculdade processus,instituition,,,2217
8719,universidade virtual do estado do maranhao,instituition,,,2352
8720,universidade estadual do vale do acarau,instituition,,,3203
8721,faculdade almeida rodrigues,instituition,,,3535
8722,centro de pesquisa aggeu magalhaes fiocruz,instituition,,,2170
8723,universidad de valladolid,instituition,,,4839
8724,faculdade de orlandia,instituition,,,2453
8725,instituto de filosofia e teologia de goias,instituition,,,2226
8726,faculdade metropolitana de curitiba,instituition,,,2984
8727,centro universitario do cerrado patrocinio,instituition,,,2702
8728,faculdade da alta paulista,instituition,,,2472
8729,faculdade zumbi dos palmares,instituition,,,2151
8730,faculdade de odontologia de aracatuba,instituition,,,2535
8731,faculdade alfa,instituition,,,3560
8732,centro universitario euripedes de marilia,instituition,,,2462
8733,case western reserve university,instituition,,,9631
8734,faculdade de formacao de professores de serra talhada,instituition,,,3616
8735,faculdade atlantico,instituition,,,2464
8736,faculdade sao luis de franca,instituition,,,2464
8737,faculdade catolica de pouso alegre,instituition,,,2465
8738,faculdades associadas de uberaba,instituition,,,2481
8739,centro universitario geraldo di biase,instituition,,,2840
8740,faculdade satc,instituition,,,2824
8741,instituto de ensino superior presidente tancredo de almeida neves,instituition,,,2475
8742,escola superior dom helder camara,instituition,,,2143
8743,universidade do rio de janeiro,instituition,,,2144
8744,faculdade de medicina de petropolis,instituition,,,2476
8745,universidad de leon,instituition,,,2478
8746,faculdade jesus maria jose,instituition,,,2217
8747,faculdade cidade de patos de minas,instituition,,,2994
8748,faculdade de ciencias contabeis,instituition,,,2336
8749,faculdade cidade de coromandel,instituition,,,3488
8750,faculdade mato grosso do sul,instituition,,,2422
8751,faculdade herrero,instituition,,,2207
8752,universita degli studi di padova,instituition,,,2484
8753,instituto metodista bennett,instituition,,,2144
8754,universidade de santiago de compostela,instituition,,,4933
8755,faculdade batista pioneira,instituition,,,2361
8756,faculdades integradas de jahu,instituition,,,2437
8757,faculdade salesiana dom bosco de piracicaba,instituition,,,2337
8758,centro federal de educacao tecnologica do parana,instituition,,,2207
8759,libertas faculdades integradas,instituition,,,2621
8760,faculdade de direito de franca,instituition,,,2511
8761,faculdade de tecnologia dr thomaz novelino,instituition,,,2511
8762,faculdade atenas,instituition,,,2858
8763,escola superior paulista de administracao,instituition,,,2612
8764,faculdade barretos,instituition,,,2516
8765,faculdade de ciencias sociais aplicadas de extrema,instituition,,,6367
8766,fundacao universidade federal do pampa,instituition,,,2482
8767,faculdade anhanguera do rio grande,instituition,,,2174
8768,faculdade educacional da lapa,instituition,,,3801
8769,instituto superior de musica de sao leopoldo,instituition,,,2230
8770,faculdade sao geraldo,instituition,,,3304
8771,faculdade de tecnologia senac pelotas,instituition,,,2520
8772,faculdade de teologia evangelica em curitiba,instituition,,,2207
8773,instituto cenecista fayal de ensino superior,instituition,,,2709
8774,faculdades integradas de aracruz,instituition,,,3351
8775,universidad nacional de educacion a distancia,instituition,,,2532
8776,universidad de murcia,instituition,,,4255
8777,centro universitario catolico salesiano auxilium,instituition,,,2535
8778,faculdade de filosofia ciencias e letras nossa senhora aparecida,instituition,,,2690
8779,university of strathclyde,instituition,,,6116
8780,escola superior de teologia e espiritualidade franciscana,instituition,,,2175
8781,faculdade de ciencias e tecnologia de birigui,instituition,,,2542
8782,faculdade madre thais,instituition,,,2538
8783,faculdade da saude e ecologia humana,instituition,,,5520
8784,faculdades integradas simonsen,instituition,,,2144
8785,faculdade centro paulista,instituition,,,2562
8786,faculdade de filosofia ciencias e letras de ibitinga,instituition,,,2562
8787,faculdade de medicina de barbacena,instituition,,,2563
8788,instituto santo tomas de aquino,instituition,,,2143
8789,university of texas system,instituition,,,9660
8790,faculdade vertice,instituition,,,5693
8791,centro universitario metodista izabela hendrix,instituition,,,2143
8792,faculdades integradas de itarare,instituition,,,2839
8793,universidad de cadiz,instituition,,,6188
8794,colegio sagrado coracao de jesus,instituition,,,2207
8795,faculdade de engenharia de minas gerais,instituition,,,2143
8796,faculdades integradas do norte de minas,instituition,,,2589
8797,instituto de ensino superior franciscano,instituition,,,6042
8798,colegio rio branco,instituition,,,2151
8799,fundacao educacional monsenhor messias,instituition,,,2602
8800,faculdade santo agostinho de sete lagoas,instituition,,,2602
8801,faculdade de tecnologia de sete lagoas,instituition,,,2602
8802,faculdade novos horizontes,instituition,,,2143
8803,centro de ensino superior de uberaba,instituition,,,2481
8804,universidad industrial de santander,instituition,,,2610
8805,faculdade de odontologia de manaus,instituition,,,2173
8806,faculdade anhanguera de taubate,instituition,,,2615
8807,faculdade anhanguera de jacarei,instituition,,,2620
8808,sociedade beneficente israelita brasileira albert einstein,instituition,,,2151
8809,faculdade batista do rio de janeiro,instituition,,,2144
8810,faculdade santa maria,instituition,,,2586
8811,faculdade concordia,instituition,,,2642
8812,faculdade de filosofia santa doroteia,instituition,,,2643
8813,faculdade escritor osman da costa lins,instituition,,,2645
8814,faculdade sao francisco de barreiras,instituition,,,2681
8815,faculdade eca de queiros,instituition,,,7999
8816,king s college london,instituition,,,2260
8817,faculdades evangelicas integradas cantares de salomao,instituition,,,2659
8818,faculdade evangelica de goianesia,instituition,,,3899
8819,faculdade santa rita,instituition,,,2815
8820,instituto metropolitano de ensino superior,instituition,,,2557
8821,faculdade presbiteriana augusto galvao,instituition,,,2601
8822,the university of texas at austin,instituition,,,9660
8823,faculdade de tecnologia de catanduva,instituition,,,2797
8824,universite de paris viii,instituition,,,2225
8825,faculdade de agudos,instituition,,,2986
8826,faculdade sul fluminense,instituition,,,2840
8827,instituto superior tupy,instituition,,,2418
8828,faculdade catolica de administracao e economia,instituition,,,2207
8829,faculdade mater dei,instituition,,,3129
8830,faculdade do futuro,instituition,,,2957
8831,politecnico di torino,instituition,,,5364
8832,faculdade de mantena,instituition,,,2629
8833,faculdade anhanguera de brasilia,instituition,,,2217
8834,fundacao faculdade de agronomia luiz meneghel,instituition,,,2730
8835,faculdade moraes junior mackenzie rio,instituition,,,2144
8836,indiana university,instituition,,,9640
8837,universidade de barcelona,instituition,,,2192
8838,faculdade de medicina da universidade federal de minas gerais,instituition,,,2347
8839,faculdade de filosofia ciencias e letras de macae,instituition,,,2912
8840,centro universitario de jales,instituition,,,2362
8841,faculdade de filosofia ciencias e letras de catanduva,instituition,,,2797
8842,faculdade sudamerica,instituition,,,3279
8843,estacio fatern faculdade estacio do rio grande do norte,instituition,,,2290
8844,faculdades integradas de rondonopolis,instituition,,,3068
8845,institut national polytechnique de grenoble,instituition,,,4070
8846,instituto de ciencias sociais e humanas,instituition,,,2828
8847,faculdade estacio do recife estacio fir,instituition,,,2170
8848,centro universitario de uniao da vitoria,instituition,,,2836
8849,universiteit van amsterdam,instituition,,,2837
8850,faculdade de engenharia quimica de lorena,instituition,,,3137
8851,faculdade jauense,instituition,,,2437
8852,faculdade teologica de ciencias humanas e sociais logos,instituition,,,2151
8853,faculdade de aruja,instituition,,,5237
8854,faculdade de tecnologia tecbrasil,instituition,,,2356
8855,centro de ensino superior cenecista de farroupilha,instituition,,,2897
8856,faculdade de ciencias de timbauba,instituition,,,3239
8857,faculdade global de umuarama,instituition,,,2893
8858,instituto de ensino superior de itapira,instituition,,,2903
8859,universite paris ouest nanterre la defense,instituition,,,2225
8860,faculdade de direito santo agostinho,instituition,,,2589
8861,faculdade origenes lessa,instituition,,,3478
8862,georgia institute of technology,instituition,,,6454
8863,instituto de ensino superior do sul do maranhao,instituition,,,2930
8864,faculdade de educacao santa terezinha,instituition,,,2930
8865,faculdade de para de minas,instituition,,,2953
8866,faculdade de ciencias gerenciais de manhuacu,instituition,,,2957
8867,faculdade vicentina,instituition,,,2207
8868,faculdade adventista da bahia,instituition,,,3327
8869,instituto de ensino superior e pesquisa,instituition,,,2980
8870,faculdades integradas camoes,instituition,,,2207
8871,instituto de ensino superior da funlec,instituition,,,2422
8872,faculdade de filosofia e teologia paulo vi,instituition,,,2412
8873,faculdades integradas do tapajos,instituition,,,2995
8874,centro universitario luterano de santarem,instituition,,,2995
8875,escola superior de educacao corporativa,instituition,,,2166
8876,faculdade catolica dom orione,instituition,,,3471
8877,faculdade de ciencias sociais aplicadas e de tecnologias de agua boa,instituition,,,6766
8878,centro universitario do instituto de ensino superior coc,instituition,,,2172
8879,faculdade paranaense,instituition,,,2207
8880,faculdade tijucussu,instituition,,,2388
8881,faculdade de ciencias da administracao de garanhuns,instituition,,,3043
8882,faculdade de saude ibituruna,instituition,,,2589
8883,faculdade de tecnologia de garca,instituition,,,3047
8884,centro universitario sao jose de itaperuna,instituition,,,3049
8885,instituto de biociencias da universidade de sao paulo,instituition,,,2151
8886,faculdade nossa senhora aparecida,instituition,,,5716
8887,faculdade capixaba de nova venecia,instituition,,,5151
8888,faculdade politecnica de uberlandia,instituition,,,2347
8889,faculdade presidente antonio carlos de bom despacho,instituition,,,3737
8890,faculdade jose augusto vieira,instituition,,,3498
8891,faculdade fasipe,instituition,,,3667
8892,faculdade de tecnologia de praia grande,instituition,,,3560
8893,faculdade de filosofia ciencias e letras,instituition,,,2831
8894,faculdade de formacao de professores de belo jardim,instituition,,,4745
8895,centro de ensino superior de arcoverde,instituition,,,3143
8896,faculdade pitagoras de londrina,instituition,,,2188
8897,faculdade de educacao de porto velho,instituition,,,3158
8898,faculdade arquidiocesana de mariana,instituition,,,2672
8899,faculdade guarapuava,instituition,,,3200
8900,centro de ensino superior de catalao,instituition,,,2218
8901,colegio santo antonio,instituition,,,2143
8902,institut pasteur,instituition,,,2225
8903,instituto superior de educacao ivoti,instituition,,,6004
8904,universite claude bernarde lyon 1,instituition,,,6702
8905,faculdade do litoral sul paulista,instituition,,,3560
8906,faculdade do guaruja,instituition,,,3234
8907,faculdade de colider,instituition,,,7014
8908,faculdade de tecnologia de carapicuiba,instituition,,,3607
8909,faculdade anhanguera de matao,instituition,,,3121
8910,faculdade de tecnologia do cooperativismo,instituition,,,2175
8911,faculdade de ciencias agrarias de araripina,instituition,,,4669
8912,faculdade missioneira do parana,instituition,,,2252
8913,faculdades integradas do vale do ivai,instituition,,,3370
8914,faculdade de tecnologia faesa,instituition,,,2243
9693,sorriso,city,-12.545,-55.711,165
8915,faculdade centro mato grossense,instituition,,,9693
8916,faculdade flamingo,instituition,,,2151
8917,faculdade de ciencias humanas economicas e da saude de araguaina,instituition,,,3471
8918,faculdade do serido,instituition,,,3355
8919,faculdade de ciencias humanas e sociais de igarassu,instituition,,,3363
8920,universidade de valencia,instituition,,,3377
8921,universitat politecnica de valencia,instituition,,,3377
8922,faculdade educacional de ponta grossa,instituition,,,2198
8923,faculdade eduvale de avare,instituition,,,2160
8924,faculdade de juazeiro do norte,instituition,,,3476
8925,faculdade nobre de feira de santana,instituition,,,2473
8926,faculdade de ciencias humanas e sociais,instituition,,,3541
8927,faculdade de direito de conselheiro lafaiete,instituition,,,2815
8928,instituto superior de educacao nossa senhora de sion,instituition,,,2207
8929,instituto luterano de ensino superior de itumbiara,instituition,,,3633
8930,instituto itapetiningano de ensino superior,instituition,,,2428
8931,faculdade professor miguel angelo da silva santos,instituition,,,2912
8932,instituto aphonsiano de ensino superior,instituition,,,3610
8933,faculdade de integracao do sertao,instituition,,,3616
8934,fundacao de ensino e pesquisa em ciencias da saude,instituition,,,2217
8935,instituto de educacao e ensino superior de campinas,instituition,,,2251
8936,instituto superior de educacao de ituiutaba,instituition,,,2676
8937,faculdade salesiana maria auxiliadora,instituition,,,2912
8938,faculdade de ciencias biomedicas de cacoal,instituition,,,4522
8939,instituto de ensino superior de fortaleza,instituition,,,2257
8940,faculdade de ciencias sociais aplicadas do vale do sao lourenco,instituition,,,5121
8941,faculdade de macapa,instituition,,,2687
8942,faculdade metropolitana de maraba,instituition,,,3748
8943,colegio santo agostinho,instituition,,,2143
8944,faculdade de ensino superior da amazonia reunida,instituition,,,3971
8945,faculdade interamericana de porto velho,instituition,,,3158
8946,faculdade cenecista de nova petropolis,instituition,,,3793
8947,faculdade de filosofia ciencias e letras de caruaru,instituition,,,2451
8948,faculdade catolica de santa catarina,instituition,,,2340
8949,virginia tech,instituition,,,9655
8950,universita degli studi di firenze,instituition,,,9654
8951,universitat zu koln,instituition,,,7069
8952,fai centro de ensino superior em gestao tecnologia e educacao,instituition,,,4328
8953,faculdade de tecnologia senai belo horizonte,instituition,,,2143
8954,faculdade de formacao de professores da mata sul,instituition,,,3554
8955,instituto superior de tecnologia de paracambi,instituition,,,4022
8956,faculdade das aguas emendadas,instituition,,,2217
8957,universite de poitiers,instituition,,,6531
8958,institut national polytechnique de lorraine,instituition,,,2600
8959,faculdades integradas asmec,instituition,,,4554
8960,university of southampton,instituition,,,3707
8961,faculdade pan americana,instituition,,,6242
8962,faculdade cenecista de rio das ostras,instituition,,,7781
8963,uppsala universitet,instituition,,,4267
8964,faculdade uniao de goyazes,instituition,,,3610
8965,faculdade da amazonia ocidental,instituition,,,2179
8966,faculdade de balsas,instituition,,,4711
8967,faculdade de ciencias sociais aplicadas do sul de minas,instituition,,,2266
8968,faculdade guairaca,instituition,,,3200
8969,instituto de ensino superior cenecista,instituition,,,4367
8970,the state university of new jersey new brunswick,instituition,,,5586
8971,faculdades da fundacao de ensino de mococa,instituition,,,2561
8972,instituto superior de educacao carlos chagas,instituition,,,2324
8973,universidad de castilla la mancha,instituition,,,5400
8974,faculdade de maua,instituition,,,2765
8975,faculdade presidente antonio carlos de mariana,instituition,,,2672
8976,faculdade metropolitana de caieiras,instituition,,,4733
8977,faculdade de tecnologia jardim,instituition,,,2185
8978,faculdade ccaa,instituition,,,2144
8979,new school for social research,instituition,,,2271
8980,faculdade do litoral paranaense,instituition,,,7796
8981,faculdade de sao roque,instituition,,,3030
8982,universitat hamburg,instituition,,,2414
8983,instituto superior de filosofia berthier,instituition,,,2375
8984,faculdade de medicina nova esperanca,instituition,,,2299
8985,faculdade delta,instituition,,,2336
8986,faculdade de ciencias juridicas e sociais aplicadas do araguaia,instituition,,,5260
8987,faculdade cenecista de sete lagoas,instituition,,,2602
8988,faculdade norte capixaba de sao mateus,instituition,,,3104
8989,universite paris est creteil val de marne,instituition,,,9666
8990,faculdade de ciencia e tecnologia,instituition,,,3274
8991,universidad nacional de misiones,instituition,,,7062
8992,faculdade saberes,instituition,,,2243
8993,centro universitario catolica de santa catarina em jaragua do sul,instituition,,,2287
8994,university of kent,instituition,,,6283
8995,escola de engenharia kennedy,instituition,,,2143
8996,faculdade de sorriso,instituition,,,9693
8997,universite de toulouse iii paul sabatier,instituition,,,2305
8998,faculdade metropolitana de rio do sul,instituition,,,2458
8999,faculdade sequencial,instituition,,,2151
9000,faculdade de tecnologia equipe darwin,instituition,,,2217
9001,universidad de navarra,instituition,,,2697
9002,universidade de extremadura,instituition,,,6484
9694,santa cruz cabralia,city,-16.278,-39.025,155
9003,faculdade de ciencias medicas da bahia,instituition,,,9694
9004,faculdade sao basilio magno,instituition,,,2207
9005,faculdade de guanambi,instituition,,,3078
9006,imperial college of science technology and medicine,instituition,,,2260
9007,instituto catolico de estudos superiores do piaui,instituition,,,2350
9008,faculdade do medio parnaiba,instituition,,,6695
9009,university of virginia,instituition,,,7938
9010,gottfried wilhelm leibniz universitat hannover,instituition,,,2240
9011,universidad del pais vasco,instituition,,,9675
9012,faculdade serra do carmo,instituition,,,3772
9013,universidade de salamanca,instituition,,,9623
9014,universidad de cordoba espanha,instituition,,,4287
9015,universite de lorraine,instituition,,,9680
9016,centro universitario anhanguera de sao paulo,instituition,,,2151
9017,university of tokyo,instituition,,,3464
9018,faculdades integradas promove de brasilia,instituition,,,2217
9019,faculdade fernao dias,instituition,,,2652
9020,faculdades integradas de botucatu,instituition,,,2149
9021,faculdade jk asa norte,instituition,,,2217
9022,george washington university,instituition,,,4288
9023,city university of new york,instituition,,,2271
9024,university of notre dame,instituition,,,9656
9025,colorado state university system,instituition,,,5046
9026,university of north carolina system,instituition,,,5571
9027,university of minnesota system,instituition,,,2748
9028,instituto superior de educacao do rio de janeiro,instituition,,,2144
9029,faculdades integradas de sao carlos,instituition,,,2197
9030,universitat erlangen nurnberg friedrich alexander,instituition,,,2713
9031,university of california at berkeley,instituition,,,7826
9032,cranfield university,instituition,,,6834
9033,instituto de radioprotecao e dosimetria,instituition,,,2144
9034,faculdade de ciencias gerenciais,instituition,,,3461
9035,colegio dante alighieri,instituition,,,2151
9036,faculdade de administracao e ciencias contabeis de sao roque,instituition,,,3030
9037,faculdade cenecista de campo largo,instituition,,,2301
9038,faculdade cenecista de varginha,instituition,,,2588
9039,faculdade anhanguera de dourados,instituition,,,2319
9040,faculdades integradas paulista,instituition,,,2151
9041,faculdade sao camilo,instituition,,,2143
