id,name,acronym,kind,latitude,longitude,belong_to
5927,serra redonda,serra redonda,city,-7.178,-35.675,158
5928,salto do jacui,salto do jacui,city,-29.088,-53.213,172
5929,caturai,caturai,city,-16.447,-49.494,164
5930,francinopolis,francinopolis,city,-6.396,-42.262,162
5931,wagner,wagner,city,-12.287,-41.168,155
5932,nova santa rosa,nova santa rosa,city,-24.466,-53.953,171
5933,imigrante,imigrante,city,-29.355,-51.777,172
5934,sao joao,sao joao,city,-8.876,-36.367,159
5935,candido de abreu,candido de abreu,city,-24.567,-51.333,171
5936,ribeirao dos indios,ribeirao dos indios,city,-21.837,-51.604,170
5937,joaima,joaima,city,-16.654,-41.031,168
5938,baku,baku,city,40.37767,49.89201,53
5939,barro alto,barro alto,city,-11.761,-41.912,155
5940,la rioja,la rioja,city,-29.41105,-66.85067,140
5941,ibicuitinga,ibicuitinga,city,-4.974,-38.639,156
5942,otacilio costa,otacilio costa,city,-27.483,-50.122,173
5943,vidal ramos,vidal ramos,city,-27.392,-49.356,173
5944,marinopolis,marinopolis,city,-20.441,-50.823,170
5945,araguainha,araguainha,city,-16.856,-53.033,165
5946,sete barras,sete barras,city,-24.388,-47.926,170
5947,dores de campos,dores de campos,city,-21.109,-44.023,168
5948,arneiroz,arneiroz,city,-6.324,-40.161,156
5949,uruara,uruara,city,-3.718,-53.737,152
5950,usulutan,usulutan,city,13.35,-88.45,126
5951,jequeri,jequeri,city,-20.456,-42.666,168
5952,simoes filho,simoes filho,city,-12.784,-38.404,155
5953,maripa de minas,maripa de minas,city,-21.698,-42.959,168
5954,pradopolis,pradopolis,city,-21.359,-48.066,170
5955,berizal,berizal,city,-15.613,-41.745,168
5956,wenceslau guimaraes,wenceslau guimaraes,city,-13.687,-39.479,155
5957,ilha das flores,ilha das flores,city,-10.436,-36.54,161
5958,sete quedas,sete quedas,city,-23.97,-55.036,166
5959,barra do ribeiro,barra do ribeiro,city,-30.291,-51.301,172
5960,coalville,coalville,city,52.72247,-1.3702,9
5961,cha grande,cha grande,city,-8.238,-35.462,159
5962,cha preta,cha preta,city,-9.255,-36.296,154
5963,consolacao,consolacao,city,-22.551,-45.921,168
5964,planaltina do parana,planaltina do parana,city,-23.007,-52.914,171
5965,santa cecilia,santa cecilia,city,-26.961,-50.427,173
5966,maria helena,maria helena,city,-23.616,-53.205,171
5967,sao francisco do piaui,sao francisco do piaui,city,-7.251,-42.543,162
5968,iraquara,iraquara,city,-12.249,-41.619,155
5969,conceicao do jacuipe,conceicao do jacuipe,city,-12.327,-38.765,155
5970,panelas,panelas,city,-8.664,-36.006,159
5971,itaara,itaara,city,-29.61,-53.765,172
5972,arapua,arapua,city,-19.034,-46.156,168
5973,newry,newry,city,54.17841,-6.33739,9
5974,galileia,galileia,city,-18.999,-41.538,168
5975,amapora,amapora,city,-23.096,-52.788,171
5976,tobias barreto,tobias barreto,city,-11.184,-37.998,161
5977,senges,senges,city,-24.113,-49.464,171
5978,sao felix do piaui,sao felix do piaui,city,-5.933,-42.114,162
5979,douradina,douradina,city,-22.04,-54.613,166
5980,tutoia,tutoia,city,-2.762,-42.274,157
5981,porto belo,porto belo,city,-27.158,-48.553,173
5982,pontes gestal,pontes gestal,city,-20.167,-49.703,170
5983,sao pedro da uniao,sao pedro da uniao,city,-21.127,-46.615,168
5984,ivolandia,ivolandia,city,-16.602,-50.794,164
5985,montes altos,montes altos,city,-5.831,-47.067,157
5986,quixabeira,quixabeira,city,-11.412,-40.128,155
5987,vermelho novo,vermelho novo,city,-20.036,-42.267,168
5988,paranatinga,paranatinga,city,-14.432,-54.051,165
5989,capela,capela,city,-10.503,-37.053,161
5990,cuitegi,cuitegi,city,-6.893,-35.523,158
5991,rio bananal,rio bananal,city,-19.265,-40.333,167
5992,antonio martins,antonio martins,city,-6.213,-37.906,160
5993,miracema do tocantins,miracema do tocantins,city,-9.567,-48.392,153
5994,chiador,chiador,city,-22.003,-43.058,168
5995,vicente dutra,vicente dutra,city,-27.162,-53.405,172
5996,lodz,lodz,city,51.75,19.46667,31
5997,dearborn,dearborn,city,42.32226,-83.17631,113
5998,petrolina de goias,petrolina de goias,city,-16.095,-49.338,164
5999,vicencia,vicencia,city,-7.657,-35.327,159
6000,araci,araci,city,-11.333,-38.967,155
6001,jequitai,jequitai,city,-17.236,-44.446,168
6002,nova cantu,nova cantu,city,-24.673,-52.569,171
6003,aguas belas,aguas belas,city,-9.111,-37.123,159
6004,gurupa,gurupa,city,-1.405,-51.64,152
6005,buenopolis,buenopolis,city,-17.873,-44.18,168
6006,sao jose dos basilios,sao jose dos basilios,city,-5.051,-44.584,157
6007,pocao,pocao,city,-8.186,-36.705,159
6008,itamarati de minas,itamarati de minas,city,-21.416,-42.818,168
6009,marco,marco,city,-3.124,-40.147,156
6010,bom jesus do galho,bom jesus do galho,city,-19.829,-42.316,168
6011,cambara do sul,cambara do sul,city,-29.048,-50.145,172
6012,santa leopoldina,santa leopoldina,city,-20.101,-40.53,167
6013,passa e fica,passa e fica,city,-6.436,-35.643,160
6014,montezuma,montezuma,city,-15.172,-42.497,168
6015,alvorada do norte,alvorada do norte,city,-14.481,-46.492,164
6016,terra nova,terra nova,city,-8.23,-39.376,159
6017,prata,prata,city,-7.691,-37.08,158
6018,alpercata,alpercata,city,-18.974,-41.97,168
6019,canelones,canelones,city,-34.52278,-56.27778,139
6020,ibiai,ibiai,city,-16.861,-44.914,168
6021,jeremoabo,jeremoabo,city,-10.067,-38.35,155
6022,aiuaba,aiuaba,city,-6.574,-40.124,156
6023,barra do rio azul,barra do rio azul,city,-27.409,-52.41,172
6024,uniao paulista,uniao paulista,city,-20.887,-49.897,170
6025,igaci,igaci,city,-9.537,-36.634,154
6026,nipoa,nipoa,city,-20.913,-49.778,170
6027,arvoredo,arvoredo,city,-27.074,-52.456,173
6028,aurilandia,aurilandia,city,-16.682,-50.465,164
6029,patiala,patiala,city,30.32715,76.40266,71
6030,auxerre,auxerre,city,47.8,3.56667,40
6031,nueve de julio,nueve de julio,city,-35.44437,-60.88313,140
6032,reserva,reserva,city,-24.65,-50.851,171
6033,cartago,cartago,city,4.74639,-75.91167,138
6034,kirovo chepetsk,kirovo chepetsk,city,58.55386,50.03986,69
6035,moncao,moncao,city,42.07892,-8.48076,19
6036,obera,obera,city,-27.48706,-55.11994,140
6037,faridabad,faridabad,city,28.41252,77.31977,71
6038,guayaramerin,guayaramerin,city,-10.83676,-65.36136,132
6039,alhama de murcia,alhama de murcia,city,37.85103,-1.42507,41
6040,tepic,tepic,city,21.50951,-104.89569,114
6041,ploemeur,ploemeur,city,47.73333,-3.43333,40
6042,san juan del cesar,san juan del cesar,city,10.77107,-73.00314,138
6043,hackensack,hackensack,city,40.88593,-74.04347,113
6044,san isidro,san isidro,city,-34.47145,-58.50776,140
6045,honda,honda,city,5.20856,-74.73584,138
6046,vic,vic,city,41.93012,2.25486,41
6047,starkville,starkville,city,33.45049,-88.81961,113
6048,halle,halle,city,52.06007,8.36083,38
6049,sabinas hidalgo,sabinas hidalgo,city,26.50358,-100.18187,114
6050,prince george,prince george,city,53.9166,-122.75301,115
6051,rewa,rewa,city,24.53399,81.29596,71
6052,lublin,lublin,city,51.25,22.56667,31
6053,bressuire,bressuire,city,46.85,-0.48333,40
6054,cuttack,cuttack,city,20.46497,85.87927,71
6055,welland,welland,city,42.98342,-79.24958,115
6056,yaguajay,yaguajay,city,22.32722,-79.23778,125
6057,arandas,arandas,city,20.70519,-102.34635,114
6058,saint quentin,saint quentin,city,49.84889,3.28757,40
6059,puente alto,puente alto,city,-33.61169,-70.57577,133
6060,jerumenha,jerumenha,city,-7.088,-43.51,162
6061,gabes,gabes,city,33.88146,10.0982,76
6062,abu,abu,city,24.59365,72.71756,71
6063,forquilhinha,forquilhinha,city,-28.747,-49.472,173
6064,laramie,laramie,city,41.31137,-105.5911,113
6065,schrobenhausen,schrobenhausen,city,48.56067,11.26071,38
6066,orizaba,orizaba,city,18.85101,-97.10084,114
6067,sliven,sliven,city,42.68583,26.32917,17
6068,reading,reading,city,51.45625,-0.97113,9
6069,drummondville,drummondville,city,45.88336,-72.48241,115
6070,woodbridge,woodbridge,city,40.5576,-74.28459,113
6071,dieppe,dieppe,city,49.93333,1.08333,40
6072,camajuani,camajuani,city,22.48333,-79.75,125
6073,witten,witten,city,51.44362,7.35258,38
6074,treviso,treviso,city,45.66908,12.23614,15
6075,sao pedro do piaui,sao pedro do piaui,city,-5.929,-42.719,162
6076,piatra neamt,piatra neamt,city,46.91667,26.33333,20
6077,saint cloud,saint cloud,city,48.84598,2.20289,40
6078,montenegro,montenegro,city,4.56639,-75.75111,138
6079,uige,uige,city,-7.60874,15.06131,97
6080,granja,granja,city,-3.12,-40.826,156
6081,szczecin,szczecin,city,53.42894,14.55302,31
6082,villeurbanne,villeurbanne,city,45.76667,4.88333,40
6083,igapora,igapora,city,-13.773,-42.714,155
6084,neuwied,neuwied,city,50.4336,7.47057,38
6085,sao jose da varginha,sao jose da varginha,city,-19.71,-44.557,168
6086,eindhoven,eindhoven,city,51.44083,5.47778,29
6087,sao miguel das matas,sao miguel das matas,city,-13.048,-39.456,155
6088,gelsenkirchen,gelsenkirchen,city,51.5075,7.12283,38
6089,major gercino,major gercino,city,-27.418,-48.951,173
6090,poole,poole,city,50.71667,-2,9
6091,miranda de ebro,miranda de ebro,city,42.6865,-2.94695,41
6092,fortaleza dos nogueiras,fortaleza dos nogueiras,city,-6.964,-46.177,157
6093,ventura,ventura,city,34.27834,-119.29317,113
6094,vesoul,vesoul,city,47.63333,6.16667,40
6095,yambol,yambol,city,42.48333,26.5,17
6096,olindina,olindina,city,-11.367,-38.333,155
6097,esmeraldas,esmeraldas,city,0.9592,-79.65397,130
6098,nizip,nizip,city,37.00972,37.79417,60
6099,morganton,morganton,city,35.74541,-81.68482,113
6100,mosul,mosul,city,36.335,43.11889,52
6101,lusaka,lusaka,city,-15.40669,28.28713,84
6102,cholet,cholet,city,47.06667,-0.88333,40
6103,zwickau,zwickau,city,50.72724,12.48839,38
6104,vac,vac,city,47.77591,19.13612,39
6105,tianjin,tianjin,city,39.14222,117.17667,49
6106,schweinfurt,schweinfurt,city,50.04937,10.22175,38
6107,bay shore,bay shore,city,40.7251,-73.24539,113
6108,madrid,madrid,city,4.73245,-74.26419,138
6109,banbury,banbury,city,52.0602,-1.34029,9
6110,nazario,nazario,city,-16.582,-49.882,164
6111,jacare dos homens,jacare dos homens,city,-9.636,-37.205,154
6112,geldrop,geldrop,city,51.42167,5.55972,29
6113,baeza,baeza,city,37.99384,-3.47103,41
6114,wertheim,wertheim,city,49.759,9.50852,38
6115,leicester,leicester,city,52.6386,-1.13169,9
6116,varzea,varzea,city,-6.348,-35.376,160
6117,campechuela,campechuela,city,20.23417,-77.27889,125
6118,apore,apore,city,-18.965,-51.926,164
6119,araponga,araponga,city,-20.667,-42.521,168
6120,fort de france,fort de france,city,14.60892,-61.07334,118
6121,pinneberg,pinneberg,city,53.66732,9.78936,38
6122,tartagal,tartagal,city,-22.51637,-63.80131,140
6123,skopje,skopje,city,41.99646,21.43141,46
6124,prostejov,prostejov,city,49.47188,17.11184,33
6125,capao da canoa,capao da canoa,city,-29.761,-50.03,172
6126,mirante do paranapanema,mirante do paranapanema,city,-22.292,-51.906,170
6127,port said,port said,city,31.25654,32.28411,81
6128,sao joao da mata,sao joao da mata,city,-21.93,-45.929,168
6129,natercia,natercia,city,-22.12,-45.512,168
6130,paulo frontin,paulo frontin,city,-26.04,-50.836,171
6131,palmeiras,palmeiras,city,-12.529,-41.559,155
6132,barracao,barracao,city,-27.672,-51.461,172
6133,sarutaia,sarutaia,city,-23.273,-49.48,170
6134,pilar,pilar,city,-9.597,-35.957,154
6135,busan,busan,city,35.10278,129.04028,50
6136,iracema,iracema,city,-5.812,-38.306,156
6137,tamarana,tamarana,city,-23.723,-51.097,171
6138,virgem da lapa,virgem da lapa,city,-16.804,-42.343,168
6139,roseira,roseira,city,-22.898,-45.305,170
6140,lincoln,lincoln,city,53.22683,-0.53792,9
6141,anitapolis,anitapolis,city,-27.902,-49.129,173
6142,pedro velho,pedro velho,city,-6.439,-35.221,160
6143,ibiara,ibiara,city,-7.501,-38.405,158
6144,montalvania,montalvania,city,-14.423,-44.366,168
6145,itaja,itaja,city,-19.067,-51.544,164
6146,agua boa,agua boa,city,-14.05,-52.159,165
6147,dilermando de aguiar,dilermando de aguiar,city,-29.706,-54.208,172
6148,dom expedito lopes,dom expedito lopes,city,-6.959,-41.641,162
6149,coxilha,coxilha,city,-28.127,-52.296,172
6150,mozarlandia,mozarlandia,city,-14.745,-50.571,164
6151,milagres,milagres,city,-7.313,-38.946,156
6152,ouro verde,ouro verde,city,-26.694,-52.312,173
6153,capetinga,capetinga,city,-20.616,-47.054,168
6154,senador modestino goncalves,senador modestino goncalves,city,-17.947,-43.225,168
6155,passagem,passagem,city,-7.138,-37.049,158
6156,merthyr tydfil,merthyr tydfil,city,51.74794,-3.37779,9
6157,sao domingos do capim,sao domingos do capim,city,-1.675,-47.775,152
6158,morro do chapeu,morro do chapeu,city,-11.55,-41.156,155
6159,sao jose do bonfim,sao jose do bonfim,city,-7.163,-37.309,158
6160,palmital,palmital,city,-24.893,-52.203,171
6161,caracol,caracol,city,-9.279,-43.33,162
6162,parana,parana,city,-31.73197,-60.5238,140
6163,macuco,macuco,city,-21.984,-42.253,169
6164,posse,posse,city,-14.093,-46.369,164
6165,nova luzitania,nova luzitania,city,-20.856,-50.262,170
6166,cairu,cairu,city,-13.487,-39.044,155
6167,beirut,beirut,city,33.88894,35.49442,58
6168,alfredo wagner,alfredo wagner,city,-27.7,-49.334,173
6169,limoeiro de anadia,limoeiro de anadia,city,-9.741,-36.503,154
6170,angical do piaui,angical do piaui,city,-6.086,-42.739,162
6171,estreito,estreito,city,-6.561,-47.451,157
6172,bertolinia,bertolinia,city,-7.641,-43.951,162
6173,bom jardim,bom jardim,city,-3.565,-45.994,157
6174,santana da vargem,santana da vargem,city,-21.249,-45.507,168
6175,sem peixe,sem peixe,city,-20.109,-42.839,168
6176,cerejeiras,cerejeiras,city,-13.189,-60.812,149
6177,curiuva,curiuva,city,-24.033,-50.458,171
6178,barao de grajau,barao de grajau,city,-6.756,-43.024,157
6179,sao pedro da aldeia,sao pedro da aldeia,city,-22.839,-42.103,169
6180,fronteira,fronteira,city,-20.268,-49.199,168
6181,meridiano,meridiano,city,-20.359,-50.173,170
6182,salinopolis,salinopolis,city,-0.629,-47.356,152
6183,miranorte,miranorte,city,-9.529,-48.59,153
6184,itaverava,itaverava,city,-20.678,-43.61,168
6185,sao joao do oeste,sao joao do oeste,city,-27.098,-53.594,173
6186,goianinha,goianinha,city,-6.267,-35.21,160
6187,matriz de camaragibe,matriz de camaragibe,city,-9.152,-35.533,154
6188,vera,vera,city,-12.306,-55.317,165
6189,piquet carneiro,piquet carneiro,city,-5.804,-39.418,156
6190,tui,tui,city,42.04713,-8.64435,41
6191,palmelo,palmelo,city,-17.324,-48.424,164
6192,krasnodar,krasnodar,city,45.04484,38.97603,69
6193,caiua,caiua,city,-21.832,-51.998,170
6194,santa maria do suacui,santa maria do suacui,city,-18.19,-42.414,168
6195,cabaceiras do paraguacu,cabaceiras do paraguacu,city,-12.536,-39.191,155
6196,cacimba de areia,cacimba de areia,city,-7.129,-37.157,158
6197,ponte branca,ponte branca,city,-16.764,-52.833,165
6198,ibicui,ibicui,city,-14.842,-39.987,155
6199,coronel macedo,coronel macedo,city,-23.631,-49.314,170
6200,tabriz,tabriz,city,38.08,46.2919,68
6201,barra longa,barra longa,city,-20.283,-43.041,168
6202,carutapera,carutapera,city,-1.195,-46.02,157
6203,paragominas,paragominas,city,-2.995,-47.353,152
6204,igarata,igarata,city,-23.204,-46.156,170
6205,jacobina do piaui,jacobina do piaui,city,-7.935,-41.21,162
6206,balneario picarras,balneario picarras,city,-26.764,-48.672,173
6207,ipixuna,ipixuna,city,-7.051,-71.695,151
6208,presidente nereu,presidente nereu,city,-27.277,-49.39,173
6209,taciba,taciba,city,-22.39,-51.285,170
6210,rijeka,rijeka,city,45.34306,14.40917,16
6211,benavente,benavente,city,42.00249,-5.67826,41
6212,santa rosa da serra,santa rosa da serra,city,-19.53,-45.966,168
6213,sao jose do divino,sao jose do divino,city,-18.479,-41.389,168
6214,bedford,bedford,city,52.13459,-0.46632,9
6215,santo antonio do palma,santo antonio do palma,city,-28.497,-52.025,172
6216,morungaba,morungaba,city,-22.88,-46.792,170
6217,catacaos,catacaos,city,-5.26667,-80.68333,136
6218,formosa do rio preto,formosa do rio preto,city,-11.048,-45.193,155
6219,itati,itati,city,-29.488,-50.105,172
6220,sandovalina,sandovalina,city,-22.456,-51.763,170
6221,brasnorte,brasnorte,city,-12.155,-57.979,165
6222,zagazig,zagazig,city,30.58768,31.502,81
6223,dores de guanhaes,dores de guanhaes,city,-19.058,-42.929,168
6224,igaratinga,igaratinga,city,-19.955,-44.709,168
6225,agua nova,agua nova,city,-6.209,-38.297,160
6226,camanducaia,camanducaia,city,-22.755,-46.145,168
6227,palmeira do piaui,palmeira do piaui,city,-8.727,-44.236,162
6228,serra da saudade,serra da saudade,city,-19.438,-45.796,168
6229,carvalhos,carvalhos,city,-22.001,-44.461,168
6230,braunas,braunas,city,-19.056,-42.716,168
6231,aguas mornas,aguas mornas,city,-27.694,-48.824,173
6232,lagoa do itaenga,lagoa do itaenga,city,-7.936,-35.29,159
6233,sao joao da serra,sao joao da serra,city,-5.514,-41.899,162
6234,lencois,lencois,city,-12.563,-41.39,155
6235,fazenda rio grande,fazenda rio grande,city,-25.658,-49.308,171
6236,descoberto,descoberto,city,-21.46,-42.968,168
6237,caapiranga,caapiranga,city,-3.328,-61.209,151
6238,tumbes,tumbes,city,-3.56694,-80.45153,136
6239,novo sao joaquim,novo sao joaquim,city,-14.906,-53.018,165
6240,miraima,miraima,city,-3.569,-39.97,156
6241,engenheiro navarro,engenheiro navarro,city,-17.28,-43.95,168
6242,virgolandia,virgolandia,city,-18.476,-42.307,168
6243,monfalcone,monfalcone,city,45.80052,13.53777,15
6244,monjolos,monjolos,city,-18.325,-44.119,168
6245,illapel,illapel,city,-31.63349,-71.16967,133
6246,puerto padre,puerto padre,city,21.19449,-76.60355,125
6247,marechal deodoro,marechal deodoro,city,-9.71,-35.895,154
6248,vila flor,vila flor,city,-6.314,-35.077,160
6249,cienaga,cienaga,city,11.00703,-74.24765,138
6250,kairouan,kairouan,city,35.6781,10.09633,76
6251,brasschaat,brasschaat,city,51.2912,4.49182,32
6252,derby,derby,city,52.92277,-1.47663,9
6253,villers les nancy,villers les nancy,city,48.67103,6.15083,40
6254,wanxian,wanxian,city,30.81544,108.37089,49
6255,gladbeck,gladbeck,city,51.57077,6.98593,38
6256,bayonne,bayonne,city,43.48333,-1.48333,40
6257,zagreb,zagreb,city,45.81444,15.97798,16
6258,rajampet,rajampet,city,14.19508,79.15914,71
6259,santo domingo,santo domingo,city,22.58667,-80.24361,125
6260,valdepenas,valdepenas,city,38.76211,-3.38483,41
6261,ibiza,ibiza,city,38.90883,1.43296,41
6262,socorro,socorro,city,6.46838,-73.26022,138
6263,miami beach,miami beach,city,25.79065,-80.13005,113
6264,rapallo,rapallo,city,44.3496,9.22796,15
6265,lucera,lucera,city,41.5055,15.3391,15
6266,carson city,carson city,city,39.1638,-119.7674,113
6267,pedra preta,pedra preta,city,-16.623,-54.474,165
6268,dallas,dallas,city,32.78306,-96.80667,113
6269,siracusa,siracusa,city,37.08415,15.27628,15
6270,galvez,galvez,city,-32.02927,-61.22103,140
6271,gaeta,gaeta,city,41.21408,13.57082,15
6272,kyoto,kyoto,city,35.02107,135.75385,59
6273,soisy sous montmorency,soisy sous montmorency,city,48.98813,2.30156,40
6274,ermesinde,ermesinde,city,41.22176,-8.55462,19
6275,poughkeepsie,poughkeepsie,city,41.70037,-73.92097,113
6276,gatineau,gatineau,city,45.47723,-75.70164,115
6277,dionisio cerqueira,dionisio cerqueira,city,-26.255,-53.64,173
6278,hazebrouck,hazebrouck,city,50.72374,2.53729,40
6279,huacho,huacho,city,-11.10667,-77.605,136
6280,rodelas,rodelas,city,-8.851,-38.756,155
6281,beja,beja,city,38.01506,-7.86323,19
6282,guaicara,guaicara,city,-21.622,-49.799,170
6283,bourgoin jallieu,bourgoin jallieu,city,45.58611,5.27361,40
6284,bhopal,bhopal,city,23.25469,77.40289,71
6285,apia,apia,city,-13.83333,-171.76666,111
6286,zamora,zamora,city,41.50633,-5.74456,41
6287,douala,douala,city,4.04827,9.70428,89
6288,el puerto de santa maria,el puerto de santa maria,city,36.59389,-6.23298,41
6289,whittier,whittier,city,33.97918,-118.03284,113
6290,dehradun,dehradun,city,30.32443,78.03392,71
6291,tarbes,tarbes,city,43.23333,0.08333,40
6292,serra de sao bento,serra de sao bento,city,-6.417,-35.704,160
6293,yangzhou,yangzhou,city,32.39722,119.43583,49
6294,rinteln,rinteln,city,52.18604,9.07917,38
6295,brilon,brilon,city,51.39462,8.57146,38
6296,ipswich,ipswich,city,52.05917,1.15545,9
6297,castro valley,castro valley,city,37.6941,-122.08635,113
6298,manresa,manresa,city,41.72498,1.82656,41
6299,saint germain en laye,saint germain en laye,city,48.9,2.08333,40
6300,abdon batista,abdon batista,city,-27.611,-51.023,173
6301,cambridge,cambridge,city,42.3751,-71.10561,113
6302,loule,loule,city,37.13772,-8.01968,19
6303,achern,achern,city,48.63115,8.07607,38
6304,hunfeld,hunfeld,city,50.67966,9.76727,38
6305,bushey,bushey,city,51.64316,-0.36053,9
6306,bangkok,bangkok,city,13.75398,100.50144,70
6307,escuintla,escuintla,city,14.305,-90.785,127
6308,sambaiba,sambaiba,city,-7.14,-45.346,157
6309,cognac,cognac,city,45.7,-0.33333,40
6310,steyr,steyr,city,48.04274,14.42127,42
6311,erfurt,erfurt,city,50.9787,11.03283,38
6312,badalona,badalona,city,41.45004,2.24741,41
6313,mataraca,mataraca,city,-6.601,-35.051,158
6314,divinesia,divinesia,city,-20.99,-43.004,168
6315,donetsk,donetsk,city,48.023,37.80224,27
6316,ibirapitanga,ibirapitanga,city,-14.164,-39.374,155
6317,batna,batna,city,35.55597,6.17414,106
6318,vilanova i la geltru,vilanova i la geltru,city,41.22392,1.72511,41
6319,porta westfalica,porta westfalica,city,52.23779,8.91901,38
6320,torres vedras,torres vedras,city,39.09109,-9.2586,19
6321,bucharest,bucharest,city,44.43225,26.10626,20
6322,jardinopolis,jardinopolis,city,-26.722,-52.86,173
6323,quesada,quesada,city,10.32381,-84.42714,122
6324,woodland,woodland,city,38.67852,-121.7733,113
6325,teodoro sampaio,teodoro sampaio,city,-12.303,-38.643,155
6326,algeciras,algeciras,city,36.13326,-5.45051,41
6327,pottstown,pottstown,city,40.24537,-75.64963,113
6328,itarema,itarema,city,-2.92,-39.915,156
6329,ulyanovsk,ulyanovsk,city,54.32824,48.38657,69
6330,itapiuna,itapiuna,city,-4.564,-38.922,156
6331,rio rufino,rio rufino,city,-27.861,-49.779,173
6332,sales,sales,city,-21.341,-49.485,170
6333,lapao,lapao,city,-11.383,-41.832,155
6334,silveiras,silveiras,city,-22.664,-44.853,170
6335,irara,irara,city,-12.05,-38.767,155
6336,sao pedro do suacui,sao pedro do suacui,city,-18.366,-42.603,168
6337,sao joao d alianca,sao joao d alianca,city,-14.706,-47.525,164
6338,jardim de piranhas,jardim de piranhas,city,-6.379,-37.352,160
6339,acucena,acucena,city,-19.073,-42.546,168
6340,san carlos de bariloche,san carlos de bariloche,city,-41.14557,-71.30822,140
6341,paineiras,paineiras,city,-18.908,-45.532,168
6342,peruibe,peruibe,city,-24.32,-46.998,170
6343,mirassolandia,mirassolandia,city,-20.617,-49.464,170
6344,bom jardim da serra,bom jardim da serra,city,-28.337,-49.625,173
6345,satuba,satuba,city,-9.563,-35.824,154
6346,alegria,alegria,city,-27.827,-54.057,172
6347,nuporanga,nuporanga,city,-20.73,-47.749,170
6348,mucuri,mucuri,city,-18.086,-39.551,155
6349,galesburg,galesburg,city,40.94782,-90.37124,113
6350,passagem,passagem,city,-6.279,-35.378,160
6351,cocos,cocos,city,-14.184,-44.534,155
6352,cafeara,cafeara,city,-22.793,-51.716,171
6353,conceicao do caninde,conceicao do caninde,city,-7.878,-41.597,162
6354,colmeia,colmeia,city,-8.729,-48.765,153
6355,baotou,baotou,city,40.65222,109.82222,49
6356,taquaral,taquaral,city,-21.072,-48.41,170
6357,imperia,imperia,city,43.8875,8.03083,15
6358,perola d oeste,perola d oeste,city,-25.824,-53.74,171
6359,borborema,borborema,city,-6.801,-35.626,158
6360,sao jose do belmonte,sao jose do belmonte,city,-7.861,-38.76,159
6361,holambra,holambra,city,-22.633,-47.056,170
6362,desterro,desterro,city,-7.291,-37.094,158
6363,espirito santo do turvo,espirito santo do turvo,city,-22.692,-49.43,170
6364,paracuru,paracuru,city,-3.41,-39.031,156
6365,santana do jacare,santana do jacare,city,-20.898,-45.131,168
6366,bouake,bouake,city,7.69385,-5.03031,86
6367,tapirai,tapirai,city,-23.964,-47.507,170
6368,raposos,raposos,city,-19.967,-43.804,168
6369,itapiranga,itapiranga,city,-2.749,-58.022,151
6370,caldas da rainha,caldas da rainha,city,39.40326,-9.13839,19
6371,brejo dos santos,brejo dos santos,city,-6.377,-37.825,158
6372,guabiruba,guabiruba,city,-27.086,-48.981,173
6373,juripiranga,juripiranga,city,-7.373,-35.238,158
6374,cabreuva,cabreuva,city,-23.308,-47.133,170
6375,hull,hull,city,53.7446,-0.33525,9
6376,poco de jose de moura,poco de jose de moura,city,-6.575,-38.512,158
6377,lontra,lontra,city,-15.903,-44.305,168
6378,ipecaeta,ipecaeta,city,-12.3,-39.308,155
6379,superior,superior,city,46.72077,-92.10408,113
6380,nashville,nashville,city,36.16589,-86.78444,113
6381,romaria,romaria,city,-18.883,-47.586,168
6382,sao jose do mantimento,sao jose do mantimento,city,-20.005,-41.745,168
6383,araguatins,araguatins,city,-5.651,-48.124,153
6384,mirandiba,mirandiba,city,-8.119,-38.728,159
6385,boa vista da aparecida,boa vista da aparecida,city,-25.436,-53.408,171
6386,aratuipe,aratuipe,city,-13.079,-39.002,155
6387,tuparetama,tuparetama,city,-7.602,-37.311,159
6388,aracoiaba da serra,aracoiaba da serra,city,-23.505,-47.614,170
6389,bom repouso,bom repouso,city,-22.471,-46.145,168
6390,gaviao,gaviao,city,-11.471,-39.784,155
6391,japora,japora,city,-23.891,-54.404,166
6392,leandro ferreira,leandro ferreira,city,-19.718,-45.025,168
6393,jacana,jacana,city,-6.426,-36.205,160
6394,colider,colider,city,-10.813,-55.455,165
6395,tangara,tangara,city,-6.199,-35.802,160
6396,poranga,poranga,city,-4.745,-40.926,156
6397,santa filomena,santa filomena,city,-9.112,-45.922,162
6398,hengyang,hengyang,city,26.88946,112.61888,49
6399,new orleans,new orleans,city,29.95465,-90.07507,113
6400,barro duro,barro duro,city,-5.818,-42.513,162
6401,almino afonso,almino afonso,city,-6.152,-37.766,160
6402,utinga,utinga,city,-12.082,-41.094,155
6403,riachao,riachao,city,-7.362,-46.617,157
6404,pains,pains,city,-20.371,-45.661,168
6405,madre de deus de minas,madre de deus de minas,city,-21.483,-44.33,168
6406,puxinana,puxinana,city,-7.161,-35.961,158
6407,codajas,codajas,city,-3.837,-62.057,151
6408,cambira,cambira,city,-23.583,-51.578,171
6409,jussiape,jussiape,city,-13.517,-41.593,155
6410,morro da fumaca,morro da fumaca,city,-28.651,-49.21,173
6411,oratorios,oratorios,city,-20.431,-42.806,168
6412,aracitaba,aracitaba,city,-21.343,-43.378,168
6413,loncoche,loncoche,city,-39.36708,-72.63087,133
6414,santana de mangueira,santana de mangueira,city,-7.555,-38.332,158
6415,san carlos,san carlos,city,-36.42477,-71.958,133
